ITEM_ID,PRICE,BEDS,CITY,POSTAL,CREATED_AT
5ced372c650b1600015a63da,71300000,3,Melancthon,L9V 1Z1,1559001600
5ced37bf650b1600015a6b0b,98990000,3,Clarington,L0B 1B0,1559001600
5ced3a1b650b1600015a88de,77990000,3,Vaughan,L6A3K6,1559001600
5ced3a4e650b1600015a8c4e,155800000,4,Markham,L3R9M2,1559001600
5ced3ab1650b1600015a8f3c,56000000,3,Wasaga Beach,L9Z 1S5,1559001600
5ced3b53650b1600015a9abd,112990000,4,Caledon,L7C4C8,1559001600
5ced3ba5650b1600015a9ed5,99990000,3,Wasaga Beach,L9Z 2B8,1559001600
5ced3bbd650b1600015a9fdf,99500000,3,Halton Hills,L7G4S6,1559001600
5ced3bdd650b1600015aa1a4,86880000,2,Georgina,L4P1V1,1559001600
5ced3c01650b1600015aa3ea,72490000,4,Uxbridge,L9P1L3,1559001600
5ced3c13650b1600015aa47d,94880000,3,Mono,L9W2Z1,1559001600
5ced3c23650b1600015aa4a5,124900000,4,Georgina,L0E1N0,1559001600
5ced3c50650b1600015aa6c4,79990000,3,Scugog,L0B1L0,1559001600
5ced3c53650b1600015aa6d3,47500000,3,Clarington,L1C4P7,1559001600
5ced3c68650b1600015aa782,35900000,3,Chatsworth,N0G 1R0,1559001600
5ced3c7d650b1600015aa831,419900000,4,Toronto,M8W2X2,1559001600
5ced3dc6650b1600015ab792,108000000,3,Tiny,L0L1P1,1559001600
5ced3dd6650b1600015ab8a8,67899900,3,Milton,L9T5R5,1559001600
5ced3df0650b1600015aba78,179990000,5,Markham,L3T2Y6,1559001600
5ced3e08650b1600015abc53,44590000,3,Wasaga Beach,L9Z1Z4,1559001600
5ced3e14650b1600015abd42,136900000,4,Oakville,L6M4P1,1559001600
5ced3e15650b1600015abd45,36500000,3,Georgina,L0E1N0,1559001600
5ced3e15650b1600015abd46,169500000,5,Burlington,L7N1H5,1559001600
5ced3e17650b1600015abd51,84900000,3,Tay,L0K 2E0,1559001600
5ced3e18650b1600015abd5d,32900000,3,Centre Hastings,K0K3J0,1559001600
5ced3e1a650b1600015abd5f,122500000,5,Erin,L7J 2L8,1559001600
5ced3e1c650b1600015abd62,59980000,3,Grimsby,L3M 4M2,1559001600
5ced3e1c650b1600015abd64,67990000,2,Mulmur,L9V0T2,1559001600
5ced3e1d650b1600015abd65,39900000,2,Fort Erie,L0S1B0,1559001600
5ced3e1d650b1600015abd66,182500000,4,Oakville,L6M 2P1,1559001600
5ced3e28650b1600015abd80,37999900,3,Saugeen Shores,N0H 2C1,1559001600
5ced3e29650b1600015abd82,61900000,3,Brock,L0C1H0,1559001600
5ced3e2b650b1600015abd85,46990000,3,Barrie,L4M 1X2,1559001600
5ced3e2e650b1600015abd8a,159500000,3,Toronto,M8W4G9,1559001600
5ced3e2e650b1600015abd8b,79900000,9,Scugog,L9L1L4,1559001600
5ced3e2e650b1600015abd8c,75900000,3,Aurora,L4G3A2,1559001600
5ced3e32650b1600015abd91,108800000,4,Markham,L3P1R6,1559001600
5ced3e33650b1600015abd95,59500000,2,Bracebridge,P1L 1W9,1559001600
5ced3e34650b1600015abd96,169900000,4,Toronto,M6P3V9,1559001600
5ced3e36650b1600015abd9a,59900000,4,Clarington,L1C3W3,1559001600
5ced3e38650b1600015abd9c,134900000,4,Cambridge,N3H 4R7,1559001600
5ced3e39650b1600015abd9d,67500000,3,Toronto,M1V3C8,1559001600
5ced3e48650b1600015abda1,47500000,2,Barrie,L4N 7T1,1559001600
5ced3e4d650b1600015abda6,115000000,4,Richmond Hill,L4E1C6,1559001600
5ced3e4e650b1600015abda8,109990000,4,Burlington,L7M5A4,1559001600
5ced3e4f650b1600015abdaa,59900000,3,Ottawa,K1H 6L9,1559001600
5ced3e50650b1600015abdab,61900000,3,New Tecumseth,L9R 2C9,1559001600
5ced3e52650b1600015abdac,124990000,5,Hamilton,L8P 2R2,1559001600
5ced3e52650b1600015abdae,55000000,5,Essa,L0M 1B2,1559001600
5ced3e53650b1600015abdaf,64990000,3,Clarington,L0B1M0,1559001600
5ced3e54650b1600015abdb1,56900000,3,Oshawa,L1K2P4,1559001600
5ced3e54650b1600015abdb2,54900000,3,Barrie,L4N2Y3,1559001600
5ced3e55650b1600015abdb4,56900000,4,Whitby,L1N1Y1,1559001600
5ced3e58650b1600015abdb8,132990000,5,Milton,L9T7N1,1559001600
5ced3e5a650b1600015abdb9,54988800,2,Barrie,L4N 8P6,1559001600
5ced3e6a650b1600015abdbf,44900000,3,Cambridge,N1T2C8,1559001600
5ced3e6b650b1600015abdc2,99900000,4,Wasaga Beach,L9Z0E9,1559001600
5ced3e6d650b1600015abdc5,147500000,3,Scugog,L0B1B0,1559001600
5ced3e6d650b1600015abdc6,29990000,5,Strathroy-Caradoc,N7G3C7,1559001600
5ced3e70650b1600015abdcb,59900000,3,New Tecumseth,L9R1M5,1559001600
5ced3e71650b1600015abdcc,104900000,0,Mississauga,L5H2E4,1559001600
5ced3e72650b1600015abdcd,78500000,2,Guelph,N1K 1Z7,1559001600
5ced3e72650b1600015abdcf,328800000,5,Markham,L6C1E2,1559001600
5ced3e74650b1600015abdd4,58950000,3,Burlington,L7P 3R3,1559001600
5ced3e75650b1600015abdd7,299900000,7,Scugog,L9L2C9,1559001600
5ced3e77650b1600015abdd9,139900000,4,Mississauga,L4Y3S9,1559001600
5ced3e86650b1600015abde2,57490000,4,Essa,L0M1B4,1559001600
5ced3e88650b1600015abde6,209990000,4,King,L7B0C7,1559001600
5ced3e88650b1600015abde7,179900000,4,Mississauga,L5G4E9,1559001600
5ced3e8a650b1600015abdea,87800000,3,Markham,L6E2C2,1559001600
5ced3e8c650b1600015abdee,39880000,3,Kawartha Lakes,L0K2B0,1559001600
5ced3e8d650b1600015abdef,51688800,3,Barrie,L4M 4A7,1559001600
5ced3e91650b1600015abdf4,89800000,2,Newmarket,L3Y 4V6,1559001600
5ced3e98650b1600015abdff,29990000,2,Dutton/Dunwich,N0L1J0,1559001600
5ced3e98650b1600015abe00,139800000,3,East Gwillimbury,L0G1M0,1559001600
5ced3f87650b1600015abe2f,86700000,3,Mono,L9W 4A4,1559001600
5ced3fbb650b1600015abe35,144900000,4,Toronto,M1R2V1,1559001600
5ced3fbf650b1600015abe39,89990000,4,Cambridge,N1T0B3,1559001600
5ced3fc1650b1600015abe3c,87500000,4,Markham,L6B0G2,1559001600
5ced3fc6650b1600015abe3d,229900000,4,Oakville,L6L5G2,1559001600
5ced3fc7650b1600015abe3e,129900000,3,Toronto,M2M1C5,1559001600
5ced3fc8650b1600015abe3f,128900000,4,Mississauga,L5J4G4,1559001600
5ced3fcc650b1600015abe46,134900000,4,Springwater,L0L1Y0,1559001600
5ced3fcf650b1600015abe4a,129600000,4,Oakville,L6J7A2,1559001600
5ced3fd0650b1600015abe4d,108800000,5,Newmarket,L3X1T1,1559001600
5ced3fd2650b1600015abe4e,499900000,9,Richmond Hill,L4C7A7,1559001600
5ced3fd2650b1600015abe4f,71900000,2,Whitchurch-Stouffville,L4A6B6,1559001600
5ced3fd6650b1600015abe53,54999700,3,Orangeville,L9W2R6,1559001600
5ced3fd7650b1600015abe55,459900000,5,Markham,L3T5W7,1559001600
5ced3fd9650b1600015abe5a,96800000,3,Toronto,M9R1G9,1559001600
5ced4033650b1600015abe6b,139888100,4,Oakville,L6M2Z2,1559001600
5ced4036650b1600015abe6e,95900000,4,Bradford West Gwillimbury,L3Z0Y1,1559001600
5ced403a650b1600015abe73,58499000,4,Whitby,L1N2K2,1559001600
5ced4041650b1600015abe77,249500000,2,Toronto,M4V 2W3,1559001600
5ced40c9650b1600015abe87,84900000,3,Toronto,M9W2L1,1559001600
5ced40d4650b1600015abe92,52490000,3,Essa,L0M1B6,1559001600
5ced40d8650b1600015abe94,112000000,3,Toronto,M4L1L4,1559001600
5ced40f1650b1600015abe9c,84990000,3,Toronto,M6N2X2,1559001600
5ced40f5650b1600015abea2,87900000,4,Burlington,L7N2C7L,1559001600
5ced40f6650b1600015abea4,170000000,4,Mississauga,L5H2P2,1559001600
5ced40f7650b1600015abea5,79900000,3,Vaughan,L6A3S4,1559001600
5ced40fc650b1600015abeae,119990000,2,Toronto,M1C1R5,1559001600
5ced40ff650b1600015abeb3,36990000,2,Havelock-Belmont-Methuen,K0L 1Z0,1559001600
5ced4100650b1600015abeb5,89599900,2,Vaughan,L4L 0H9,1559001600
5ced4104650b1600015abeba,89900000,4,Milton,L9T 6Z8,1559001600
5ced4105650b1600015abebb,149500000,3,Otonabee-South Monaghan,K0L 1B0,1559001600
5ced4117650b1600015abebf,65000000,3,Orillia,L3V1E7,1559001600
5ced4118650b1600015abec0,79990000,3,Guelph,N1E7L3,1559001600
5ced4119650b1600015abec4,87900000,4,Pickering,L1V2P9,1559001600
5ced411b650b1600015abec8,109999900,4,Scugog,L9L1P4,1559001600
5ced411d650b1600015abecc,47680000,0,Toronto,M1N1V3,1559001600
5ced411e650b1600015abed0,218900000,3,Toronto,M5N2T2,1559001600
5ced4120650b1600015abed6,97500000,3,Oakville,L6L6A4,1559001600
5ced4121650b1600015abed8,5990000,1,Haldimand,N0A 1K0,1559001600
5ced4122650b1600015abeda,179500000,4,Mississauga,L5H1Z8,1559001600
5ced4124650b1600015abedd,69990000,3,Kawartha Lakes,K0N1N0,1559001600
5ced4125650b1600015abede,145000000,2,Whitchurch-Stouffville,L4A1Z1,1559001600
5ced4138650b1600015abee0,89990000,3,Vaughan,L6A4W4,1559001600
5ced413c650b1600015abee4,120000000,2,Toronto,M3H 2G7,1559001600
5ced413d650b1600015abee5,77900000,2,Brampton,L7A 1J7,1559001600
5ced413d650b1600015abee6,209900000,4,Oakville,L6L5G3,1559001600
5ced413f650b1600015abeea,105000000,4,Hamilton,L8G3G2,1559001600
5ced4140650b1600015abeeb,29980000,3,Scugog,L0B1B0,1559001600
5ced4140650b1600015abeec,58900000,2,Lakeshore,N0P2L0,1559001600
5ced4142650b1600015abeef,62900000,4,Lakeshore,N8N3R3,1559001600
5ced4142650b1600015abef0,65990000,3,Hamilton,L0R 1C0,1559001600
5ced4143650b1600015abef3,199900000,2,Oakville,L6J2G4,1559001600
5ced4144650b1600015abef4,154900000,4,Toronto,M1M2P6,1559001600
5ced4148650b1600015abefe,96300000,3,Markham,L6C 2N6,1559001600
5ced414a650b1600015abf00,52900000,3,New Tecumseth,L0M1A0,1559001600
5ced414c650b1600015abf03,157590000,5,Mono,L9W5K4,1559001600
5ced4150650b1600015abf06,51499900,3,Havelock-Belmont-Methuen,K0K 1Z0,1559001600
5ced419b650b1600015abf0d,65990000,4,Barrie,L4N 9X4,1559001600
5ced419c650b1600015abf0f,41490000,3,Barrie,L0M1A0,1559001600
5ced419c650b1600015abf10,84888800,4,Newmarket,L3X2H1,1559001600
5ced419d650b1600015abf12,57999900,3,Innisfil,L9S4Y1,1559001600
5ced419d650b1600015abf13,81900000,3,Milton,L9T7M5,1559001600
5ced419e650b1600015abf15,82990000,3,Mississauga,L5J3S8,1559001600
5ced419e650b1600015abf16,119900000,4,Toronto,M3L0B4,1559001600
5ced41a1650b1600015abf1a,58300000,4,London,N6K4C2,1559001600
5ced41a2650b1600015abf1c,188888800,5,Toronto,M2R2R4,1559001600
5ced41a3650b1600015abf1d,96900000,4,Richmond Hill,L4E3W4,1559001600
5ced41a7650b1600015abf20,109980000,3,Vaughan,L4J2N4,1559001600
5ced41a7650b1600015abf21,117500000,6,Caledon,L7C2C3,1559001600
5ced41a7650b1600015abf22,92500000,4,Aurora,L4G7Z3,1559001600
5ced41a7650b1600015abf23,65990000,3,Pickering,L1W2L6,1559001600
5ced41a9650b1600015abf24,44900000,3,Port Hope,L1A3S2,1559001600
5ced41a9650b1600015abf25,175000000,4,Oakville,L6J5X3,1559001600
5ced41ab650b1600015abf28,1299000000,4,Innisfil,L9S4G6,1559001600
5ced41ac650b1600015abf29,63990000,3,St. Catharines,L2S 4C3,1559001600
5ced41ae650b1600015abf2b,96300000,3,Markham,L6C 2N6,1559001600
5ced41fc650b1600015abf31,88888800,4,East Gwillimbury,L9N0S1,1559001600
5ced41fd650b1600015abf32,298888800,4,Oakville,L6J4J3,1559001600
5ced41fe650b1600015abf34,11500000,2,Schreiber,P0T 2S0,1559001600
5ced41fe650b1600015abf35,239900000,4,Richmond Hill,L4C1S7,1559001600
5ced41fe650b1600015abf36,124950000,4,East Gwillimbury,L0G1V0,1559001600
5ced41ff650b1600015abf38,248800000,5,Oakville,L6J 3Y4,1559001600
5ced4200650b1600015abf3a,36950000,3,Belleville,K8P)A7,1559001600
5ced4201650b1600015abf3c,28500000,3,Southgate,N0C 1B0,1559001600
5ced4202650b1600015abf3d,119000000,4,East Gwillimbury,L9N 0P7,1559001600
5ced4202650b1600015abf3e,40000000,3,Out of Area,V1N 4P1,1559001600
5ced4207650b1600015abf45,249900000,5,Markham,L3R1R3,1559001600
5ced4209650b1600015abf4a,119900000,5,Burlington,L7M 1A2,1559001600
5ced420a650b1600015abf4c,99900000,3,Mississauga,L5V2T9,1559001600
5ced420e650b1600015abf52,31990000,4,Ramara,L0K 1B0,1559001600
5ced421f650b1600015abf59,199900000,4,Toronto,M8W4G2,1559001600
5ced4220650b1600015abf5c,47990000,4,Hamilton,L9C 3M5,1559001600
5ced4221650b1600015abf5d,13690000,2,Gravenhurst,P0E 1N0,1559001600
5ced4222650b1600015abf5e,219900000,4,Mississauga,L5B1T3,1559001600
5ced4224650b1600015abf61,114900000,3,Erin,N0B1T0,1559001600
5ced4225650b1600015abf62,56900000,3,Cobourg,K9A4J7,1559001600
5ced4226650b1600015abf63,59990000,3,Brampton,L6Y5S3,1559001600
5ced4226650b1600015abf64,107990000,4,Brampton,L6Y5T9,1559001600
5ced4227650b1600015abf65,42900000,4,Welland,L3C3W1,1559001600
5ced422a650b1600015abf68,54000000,4,Innisfil,L9S 1W1,1559001600
5ced422a650b1600015abf69,89900000,3,Richmond Hill,L4C3N8,1559001600
5ced422f650b1600015abf6d,160000000,4,Halton Hills,L7G4S6,1559001600
5ced4267650b1600015abf74,439500000,4,Vaughan,L4L3E3,1559001600
5ced4267650b1600015abf75,77500000,4,New Tecumseth,L0M1A0,1559001600
5ced426c650b1600015abf77,149900000,4,Pickering,L1V5S2,1559001600
5ced426c650b1600015abf78,54990000,3,Wasaga Beach,L9Z2J4,1559001600
5ced4273650b1600015abf7b,30490000,2,Clarington,L1B1B6,1559001600
5ced4288650b1600015abf84,58500000,3,Lincoln,L0R 1B2,1559001600
5ced428c650b1600015abf87,245500000,3,Toronto,M4S1K2,1559001600
5ced428e650b1600015abf8a,61500000,3,Brampton,L7A4S5,1559001600
5ced4290650b1600015abf8b,43990000,3,East Luther Grand Valley,L0N 1G0,1559001600
5ced4291650b1600015abf8d,74880000,5,Brock,L0K1A0,1559001600
5ced42f0650b1600015abfa1,68900000,3,Whitby,L1M1K4,1559001600
5ced42f1650b1600015abfa3,69500000,3,Richmond Hill,L4S1Z9,1559001600
5ced42f2650b1600015abfa4,189000000,3,Toronto,M5M1L6,1559001600
5ced42f2650b1600015abfa6,91900000,3,Vaughan,L4J9A5,1559001600
5ced42f4650b1600015abfa8,93990000,2,Richmond Hill,L4C3V43,1559001600
5ced42f7650b1600015abfac,89900000,3,Toronto,M6L2V9,1559001600
5ced42fc650b1600015abfaf,63980000,3,Hamilton,L8E0J8,1559001600
5ced4308650b1600015abfb6,151700000,4,Vaughan,L4H4A7,1559001600
5ced4309650b1600015abfb7,79900000,3,Markham,L3P3K1,1559001600
5ced4309650b1600015abfb8,85000000,2,Milton,L0P1B0,1559001600
5ced430b650b1600015abfba,68499900,3,Hamilton,L0R 2H9,1559001600
5ced430d650b1600015abfbf,398600000,4,Toronto,M3B1R2,1559001600
5ced430e650b1600015abfc0,238888800,4,Toronto,M2L2P2,1559001600
5ced430e650b1600015abfc2,41990000,3,Trent Hills,K0L1L0,1559001600
5ced430e650b1600015abfc3,139800000,3,Toronto,M3B2Y9,1559001600
5ced4310650b1600015abfc6,131800000,4,Richmond Hill,L4C2K3,1559001600
5ced4310650b1600015abfc7,71999000,3,Brampton,L6Z 0H6,1559001600
5ced4311650b1600015abfc9,106990000,4,Brampton,L7A1G7,1559001600
5ced4312650b1600015abfca,59990000,3,Scugog,L0C 1B0,1559001600
5ced4315650b1600015abfcc,183999000,3,Newmarket,L3X2A1,1559001600
5ced4316650b1600015abfcd,228000000,4,Mississauga,L5M 5C1,1559001600
5ced4317650b1600015abfcf,86988800,3,Burlington,L7L 3M8,1559001600
5ced433d650b1600015abfd5,479500000,5,Toronto,M2L2H7,1559001600
5ced433d650b1600015abfd6,165000000,4,Vaughan,L4L2L6,1559001600
5ced433e650b1600015abfd7,125000000,4,Richmond Hill,L4E 3Z6,1559001600
5ced433e650b1600015abfd8,51790000,3,Essa,L0M1B6,1559001600
5ced433e650b1600015abfd9,153990000,5,Newmarket,L3X1P1,1559001600
5ced4340650b1600015abfdb,58900000,5,Clarington,L1C 3K6,1559001600
5ced4341650b1600015abfdc,43990000,2,Georgina,L0E1S0,1559001600
5ced4342650b1600015abfdd,113000000,3,Richmond Hill,L4C2G9,1559001600
5ced4343650b1600015abfde,98990000,4,Brampton,L7A Ov3,1559001600
5ced4344650b1600015abfe0,90990000,5,Kitchener,N2P 2N1,1559001600
5ced4344650b1600015abfe1,37990000,2,Wasaga Beach,L9Z 0E6,1559001600
5ced4346650b1600015abfe4,339800000,4,Toronto,M2M 1Z9,1559001600
5ced4348650b1600015abfe5,36980000,4,Georgina,L4P3E9,1559001600
5ced4373650b1600015abff5,124900000,4,Oakville,L6L6W7,1559001600
5ced437c650b1600015abff6,84990000,3,Brampton,L6V1L3,1559001600
5ced437f650b1600015abffb,55000000,3,Guelph,N1G4V1,1559001600
5ced4385650b1600015ac006,179500000,4,King,L7B1C4,1559001600
5ced4386650b1600015ac008,389888800,4,Toronto,M2N3K6,1559001600
5ced4387650b1600015ac00a,110000000,0,Toronto,M5M3J1,1559001600
5ced4388650b1600015ac00c,72900000,4,Brampton,L6S0B1,1559001600
5ced4388650b1600015ac00d,89990000,4,Brampton,L6X0K2,1559001600
5ced4389650b1600015ac00f,135000000,5,Aurora,L4G7Z1,1559001600
5ced438d650b1600015ac012,62999900,4,Waterloo,N2L3Y6,1559001600
5ced43a3650b1600015ac015,144985000,3,Mississauga,L5G1L3,1559001600
5ced43a5650b1600015ac018,89900000,3,Markham,L3R6W7,1559001600
5ced43a5650b1600015ac019,159999000,4,Brampton,L6P2A3,1559001600
5ced43a6650b1600015ac01a,189990000,4,Oakville,L6M4M1,1559001600
5ced43a7650b1600015ac01b,75990000,4,Shelburne,L9V2S8,1559001600
5ced43a8650b1600015ac01c,70900000,3,Brampton,L7A0M4,1559001600
5ced43bf650b1600015ac028,102800000,3,Toronto,M4A1V9,1559001600
5ced43c1650b1600015ac02a,174990000,4,Hamilton,N3T 5M1,1559001600
5ced43c3650b1600015ac02f,69400000,3,Barrie,L4N0H8,1559001600
5ced43c4650b1600015ac030,94900000,4,King,L0G1N0,1559001600
5ced43c5650b1600015ac031,177777700,4,Richmond Hill,L4S1H1,1559001600
5ced43c5650b1600015ac033,97900000,3,Toronto,M2L2T5,1559001600
5ced43c6650b1600015ac034,99999900,3,Richmond Hill,L4E0E5,1559001600
5ced43cd650b1600015ac03b,79900000,3,Caledon,L7E2W9,1559001600
5ced43ce650b1600015ac03c,63900000,3,Newmarket,L3X2N3,1559001600
5ced43d0650b1600015ac03d,142500000,5,Markham,L3R6S1,1559001600
5ced43e0650b1600015ac042,338000000,5,Toronto,M5P2H4,1559001600
5ced43e1650b1600015ac043,79990000,4,Toronto,M1H2N4,1559001600
5ced43e1650b1600015ac044,39500000,3,Tweed,K0K3J0,1559001600
5ced43e3650b1600015ac045,28250000,2,Quinte West,K8V1X2,1559001600
5ced43e7650b1600015ac04f,55490000,3,St. Catharines,L2M 7E3,1559001600
5ced43e8650b1600015ac051,65000000,3,Toronto,M4L1T8,1559001600
5ced43e8650b1600015ac052,149900000,4,Toronto,M2N1L3,1559001600
5ced43ea650b1600015ac055,188000000,4,Markham,L3P 6V3,1559001600
5ced43eb650b1600015ac057,112500000,3,Toronto,M9C3R9,1559001600
5ced43ec650b1600015ac05a,81490000,4,Kawartha Lakes,K0M 1G0,1559001600
5ced43ef650b1600015ac061,190000000,5,The Archipelago,P2A 1T4,1559001600
5ced43f1650b1600015ac065,268800000,4,Toronto,M5M1K4,1559001600
5ced43f3650b1600015ac06b,99990000,3,Scugog,L9L1B6,1559001600
5ced4426650b1600015ac074,36490000,5,Hamilton,L8L 4B7,1559001600
5ced4429650b1600015ac07a,82900000,3,Whitchurch-Stouffville,L4A0P6,1559001600
5ced4429650b1600015ac07b,56490000,4,Middlesex Centre,N0M2A0,1559001600
5ced442a650b1600015ac07d,129990000,5,Brampton,L6X 5M2,1559001600
5ced442c650b1600015ac07f,63999900,3,Oshawa,L1K 0A9,1559001600
5ced442e650b1600015ac083,159900000,5,Toronto,M1E4B2,1559001600
5ced442f650b1600015ac084,225000000,4,Toronto,M4E3N6,1559001600
5ced4430650b1600015ac086,70890000,3,Springwater,L0L1Y0,1559001600
5ced4430650b1600015ac087,69990000,4,Cambridge,N1T1W4,1559001600
5ced4431650b1600015ac088,63500000,3,Brampton,L6Z0B4,1559001600
5ced4431650b1600015ac089,108000000,4,Hamilton,Xxx Xxx,1559001600
5ced4435650b1600015ac08b,499900000,5,Mississauga,L5H3G5,1559001600
5ced4436650b1600015ac08c,228800000,3,Richmond Hill,L4C6S3,1559001600
5ced4455650b1600015ac090,104400000,5,New Tecumseth,L0G 1W0,1559001600
5ced4456650b1600015ac092,159800000,4,Toronto,M2M1H1,1559001600
5ced4458650b1600015ac094,59900000,4,St. Catharines,L2T 4B1,1559001600
5ced445c650b1600015ac097,106500000,2,Whitchurch-Stouffville,L4A0K6,1559001600
5ced446d650b1600015ac09b,328880000,3,Richmond Hill,L4C3T4,1559001600
5ced446e650b1600015ac09c,79900000,3,Mississauga,L5W1S3,1559001600
5ced446e650b1600015ac09d,64999900,3,Thorold,L2V0B7,1559001600
5ced4472650b1600015ac0a2,69990000,4,Niagara Falls,L2G 0X4,1559001600
5ced4473650b1600015ac0a4,200000000,4,Caledon,L7E 0B5,1559001600
5ced4476650b1600015ac0a8,135000000,5,Brampton,L7A4X9,1559001600
5ced4478650b1600015ac0ac,89900000,4,Markham,L3S2E2,1559001600
5ced449e650b1600015ac0b9,48990000,2,Grimsby,L3M 5R4,1559001600
5ced449f650b1600015ac0be,45900000,3,Oshawa,L1G2S1,1559001600
5ced44a2650b1600015ac0c4,51000000,3,Port Colborne,L3X5X1,1559001600
5ced44a3650b1600015ac0c6,197500000,3,King,L0G1T0,1559001600
5ced44a4650b1600015ac0c7,110000000,3,Toronto,M8V 3H8,1559001600
5ced44a4650b1600015ac0c8,48990000,1,South Bruce Peninsula,N0H 2G0,1559001600
5ced44a5650b1600015ac0ca,69990000,3,Aurora,L4G2X2,1559001600
5ced44a6650b1600015ac0cb,134900000,4,Toronto,M8W 0B4,1559001600
5ced44a6650b1600015ac0cd,71890000,3,Brampton,L6W 1C1,1559001600
5ced44fd650b1600015ac0d5,82900000,3,Richmond Hill,L4E5A8,1559001600
5ced44ff650b1600015ac0d7,120500000,4,Oakville,L6H0C2,1559001600
5ced4502650b1600015ac0da,32500000,3,Sundridge,P0A 1Z0,1559001600
5ced4508650b1600015ac0dd,42000000,3,Georgina,L0E 1S0,1559001600
5ced4508650b1600015ac0de,129900000,4,Toronto,M6L1V3,1559001600
5ced4509650b1600015ac0df,159990000,4,Clarington,L1C 4H2,1559001600
5ced452c650b1600015ac0ec,66499900,3,Toronto,M1B1G3,1559001600
5ced452e650b1600015ac0ee,71900000,3,Brampton,L6Y4J6,1559001600
5ced452e650b1600015ac0ef,132500000,4,Kitchener,N2P 0B9,1559001600
5ced4549650b1600015ac0f4,64000000,3,Ajax,L1T0M7,1559001600
5ced454e650b1600015ac0fb,97500000,3,Milton,L9T 2G1,1559001600
5ced4551650b1600015ac100,47900000,3,Georgina,L0E 1S0,1559001600
5ced4551650b1600015ac101,30490000,2,Clarington,L1B1B6,1559001600
5ced4554650b1600015ac103,64900000,4,Scugog,L9L1N6,1559001600
5ced455b650b1600015ac10b,139990000,4,Brampton,L6X2M6,1559001600
5ced455e650b1600015ac10e,189900000,3,Toronto,M3B1C3,1559001600
5ced455e650b1600015ac10f,89900000,4,Mississauga,L5N 6L3,1559001600
5ced455f650b1600015ac110,46888800,5,Tiny,L0L2T0,1559001600
5ced455f650b1600015ac111,85000000,5,St. Catharines,L2S4C4,1559001600
5ced4561650b1600015ac115,57500000,4,Brampton,L6T2B6,1559001600
5ced4562650b1600015ac117,69990000,3,Brampton,L6X4K2,1559001600
5ced4566650b1600015ac11c,63990000,3,Bradford West Gwillimbury,L3Z0R2,1559001600
5ced4567650b1600015ac11e,47990000,2,Brighton,K0K 1H0,1559001600
5ced4569650b1600015ac120,92400000,4,Brampton,L7A2T6,1559001600
5ced4577650b1600015ac128,44900000,3,Shelburne,L9V 3T9,1559001600
5ced4578650b1600015ac129,108500000,3,Toronto,M6E4C9,1559001600
5ced4579650b1600015ac12a,107500000,5,Toronto,M9N3B7,1559001600
5ced457c650b1600015ac12f,114990000,4,Richmond Hill,L4C8H9,1559001600
5ced457e650b1600015ac131,88950000,3,Burlington,L7L 4K2,1559001600
5ced4584650b1600015ac13b,32450000,3,Bayham,N0J1Y0,1559001600
5ced4584650b1600015ac13c,129500000,4,Oakville,L6M0Z6,1559001600
5ced4586650b1600015ac140,63900000,3,Aurora,L4G3C7,1559001600
5ced4586650b1600015ac141,69990000,3,Georgina,L4P2X3,1559001600
5ced4588650b1600015ac144,122900000,5,Hamilton,L0R 1H2,1559001600
5ced4588650b1600015ac146,119900000,3,Richmond Hill,L4C 7V6,1559001600
5ced4589650b1600015ac147,52490000,3,New Tecumseth,L9R1M8,1559001600
5ced458a650b1600015ac148,89900000,7,Kawartha Lakes,K0M1N0,1559001600
5ced458a650b1600015ac149,59999800,2,Whitchurch-Stouffville,L4A1Y5,1559001600
5ced458b650b1600015ac14b,61990000,3,Guelph/Eramosa,N0B 2K0,1559001600
5ced458e650b1600015ac14f,59900000,4,Oshawa,L1L0L9,1559001600
5ced458f650b1600015ac152,122000000,3,Springwater,L0L 1Y3,1559001600
5ced458f650b1600015ac153,39900000,2,Brock,L0K1A0,1559001600
5ced4590650b1600015ac154,11490000,2,Gravenhurst,P0E 1N0,1559001600
5ced4590650b1600015ac155,74890000,3,Brampton,L7A3L7,1559001600
5ced4591650b1600015ac158,71600000,4,Toronto,M3N 1P5,1559001600
5ced4592650b1600015ac15a,6490000,3,Gravenhurst,P0E 1N0,1559001600
5ced4592650b1600015ac15c,62490000,3,New Tecumseth,L0G1W0,1559001600
5ced4594650b1600015ac15f,75000000,4,Newmarket,L3X2M7,1559001600
5ced45a3650b1600015ac163,74990000,3,Brampton,L6S1V8,1559001600
5ced45a4650b1600015ac165,74990000,4,Oshawa,L1P1A1,1559001600
5ced45a5650b1600015ac167,319500000,4,Toronto,M2P1L2,1559001600
5ced45a8650b1600015ac16c,179900000,5,Richmond Hill,L4B3E3,1559001600
5ced45ac650b1600015ac174,59990000,4,Orangeville,L9W4Y3,1559001600
5ced45ae650b1600015ac177,58900000,3,Barrie,L4M 3H9,1559001600
5ced45af650b1600015ac179,129900000,4,Mississauga,L5E1W4,1559001600
5ced45b0650b1600015ac17a,119900000,4,Markham,L3S3T6,1559001600
5ced45b1650b1600015ac17c,76800000,3,Markham,L3G4G9,1559001600
5ced45b2650b1600015ac17e,78990000,4,Pickering,L1X2H4,1559001600
5ced45b3650b1600015ac180,49500000,4,Oshawa,L1L0K9,1559001600
